"Name","overallMeanByCpGacross50data"
"cg21948655",0.864000084
"cg21948783",0.146727277
"cg21949305",0.623623185
"cg21949781",0.055994324
"cg21950493",0.078499827
"cg21950518",0.100930629
"cg21951612",0.873375572
"cg21954346",0.036451115
"cg21954994",0.029516113
"cg21955402",0.044129461
"cg21958034",0.837728524
"cg21958798",0.085382872
"cg21959619",0.386251815
"cg21960110",0.698163376
"cg21960882",0.517578262
"cg21961766",0.743944627
"cg21964481",0.799964947
"cg21965997",0.066872845
"cg21966410",0.248439765
"cg21968169",0.071885788
"cg21968580",0.087866322
"cg21968796",0.764436328
"cg21969640",0.51441227
"cg21970438",0.766976559
"cg21972382",0.10375523
"cg21972430",0.03476
"cg21973276",0.050371079
"cg21973517",0.064815579
"cg21973800",0.039213875
"cg21974239",0.105743851
"cg21974766",0.057045861
"cg21974996",0.059248972
"cg21975377",0.059657859
"cg21978299",0.13859404
"cg21979032",0.816206243
"cg21982518",0.056610305
"cg21983579",0.028237297
"cg21984310",0.033452196
"cg21985356",0.041801297
"cg21985470",0.745421764
"cg21988041",0.086367942
"cg21988465",0.665859626
"cg21989094",0.028478025
"cg21989500",0.043693942
"cg21991396",0.691169942
"cg21991830",0.049225031
"cg21992250",0.281082416
"cg21993406",0.326728002
"cg21995126",0.360361436
"cg22001782",0.100617566
"cg22004151",0.0463003
"cg22005565",0.717761961
"cg22006386",0.070153299
"cg22007326",0.036102535
"cg22007439",0.023186716
"cg22009138",0.071204318
"cg22009489",0.032774748
"cg22009923",0.693174889
"cg22010317",0.483641624
"cg22012054",0.049830652
"cg22012981",0.643358148
"cg22013966",0.79676599
"cg22016571",0.176032443
"cg22016649",0.25313517
"cg22016818",0.031383447
"cg22017387",0.049789212
"cg22019980",0.066149457
"cg22021786",0.772425216
"cg22022041",0.7890449
"cg22023770",0.080707211
"cg22024281",0.02054661
"cg22024657",0.788223052
"cg22024876",0.043573644
"cg22025233",0.647332038
"cg22026853",0.048132693
"cg22029275",0.093504386
"cg22029504",0.046225987
"cg22030890",0.08628295
"cg22031736",0.042274228
"cg22034555",0.060594481
"cg22035229",0.826957081
"cg22036233",0.047655419
"cg22036988",0.06727422
"cg22037121",0.661590536
"cg22037648",0.065939697
"cg22037919",0.089860929
"cg22038738",0.526107486
"cg22039287",0.630711521
"cg22039846",0.84777443
"cg22040627",0.051029217
"cg22041635",0.042423255
"cg22041658",0.034651612
"cg22043361",0.050244606
"cg22044848",0.049877412
"cg22045288",0.52422955
"cg22048492",0.038585237
"cg22050705",0.047215844
"cg22050893",0.093629242
"cg22051636",0.622459799
"cg22051763",0.07915971
"cg22051865",0.031404604
"cg22052955",0.079095519
"cg22054164",0.475443106
"cg22054191",0.255542674
"cg22055427",0.050690198
"cg22058458",0.03302357
"cg22059008",0.786709362
"cg22061523",0.193852676
"cg22062068",0.570155749
"cg22062239",0.03085958
"cg22063056",0.02232336
"cg22063653",0.043595642
"cg22063989",0.074381975
"cg22064129",0.777364117
"cg22064451",0.551979881
"cg22064942",0.053402833
"cg22065439",0.059479499
"cg22065500",0.030216935
"cg22066521",0.774938236
"cg22067472",0.077284556
"cg22068038",0.04131194
"cg22068211",0.867184141
"cg22068473",0.07709945
"cg22068764",0.029249314
"cg22074467",0.645030744
"cg22074666",0.703153167
"cg22074858",0.238114191
"cg22077101",0.136700581
"cg22077553",0.712701095
"cg22080282",0.061782327
"cg22081096",0.524999461
"cg22082243",0.049307492
"cg22082462",0.661056725
"cg22083047",0.545794772
"cg22083639",0.06748579
"cg22083798",0.125117108
"cg22084336",0.043209388
"cg22084611",0.156533459
"cg22085335",0.04479942
"cg22088368",0.483112623
"cg22088594",0.124493018
"cg22090592",0.613699052
"cg22091798",0.034777748
"cg22093158",0.089409107
"cg22096513",0.058686108
"cg22100821",0.058089356
"cg22101098",0.74640893
"cg22101147",0.068373546
"cg22101336",0.047933222
"cg22103585",0.031767431
"cg22103999",0.047665938
"cg22105022",0.784770055
"cg22105582",0.05448278
"cg22108175",0.198317566
"cg22108265",0.046094121
"cg22110261",0.050245088
"cg22110492",0.524380463
"cg22111003",0.033225001
"cg22113807",0.217448322
"cg22114222",0.021436637
"cg22115808",0.023263226
"cg22116290",0.095186099
"cg22117143",0.834842119
"cg22120948",0.045781734
"cg22122449",0.781263327
"cg22123464",0.212215624
"cg22125370",0.093224867
"cg22125922",0.059724284
"cg22126032",0.143539152
"cg22126266",0.05120418
"cg22127491",0.036351347
"cg22129364",0.079106477
"cg22130834",0.057197158
"cg22131172",0.452894248
"cg22131691",0.078025823
"cg22134325",0.284818837
"cg22136326",0.035590791
"cg22136365",0.266432092
"cg22136753",0.083929333
"cg22138278",0.049588938
"cg22138461",0.044048761
"cg22139563",0.766913559
"cg22139878",0.036190606
"cg22140675",0.078659991
"cg22141781",0.118963592
"cg22143352",0.55646154
"cg22148243",0.045932826
"cg22148652",0.041160398
"cg22149792",0.515091227
"cg22150335",0.75176546
"cg22151768",0.030671379
"cg22152192",0.739022266
"cg22152328",0.041282714
"cg22152667",0.914794516
"cg22153116",0.034584214
"cg22153481",0.03604054
"cg22153873",0.070603534
"cg22154562",0.017916067
"cg22155248",0.087299983
"cg22156632",0.239427272
"cg22158923",0.469070366
"cg22158956",0.044749278
"cg22161476",0.08187936
"cg22161874",0.713546658
"cg22165175",0.137907401
"cg22165507",0.056297287
"cg22165685",0.14631359
"cg22166290",0.10779694
"cg22168676",0.57517262
"cg22169418",0.04749303
"cg22170618",0.067174652
"cg22171829",0.234115031
"cg22172230",0.023405922
"cg22172494",0.729584659
"cg22173227",0.886235292
"cg22174355",0.897369237
"cg22175764",0.069347891
"cg22175811",0.046196602
"cg22176017",0.105632856
"cg22176097",0.040219481
"cg22176895",0.070802269
"cg22177707",0.03805612
"cg22178085",0.036904462
"cg22179082",0.105300899
"cg22181664",0.674472901
"cg22182110",0.061912779
"cg22182666",0.653344778
"cg22182945",0.810718919
"cg22182975",0.844926653
"cg22183626",0.072242275
"cg22183706",0.129757774
"cg22183849",0.027289431
"cg22184145",0.073538618
"cg22185378",0.934291701
"cg22186533",0.052209922
"cg22187094",0.049690327
"cg22187630",0.126539987
"cg22187826",0.037216031
"cg22188058",0.032128021
"cg22188495",0.061441288
"cg22189019",0.543113146
"cg22189286",0.634099726
"cg22189519",0.755543763
"cg22189618",0.053638915
"cg22189725",0.066629494
"cg22190090",0.037031432
"cg22190114",0.84562624
"cg22190291",0.026092947
"cg22190705",0.068162564
"cg22190819",0.608191226
"cg22190861",0.029945055
"cg22192762",0.031459995
"cg22193702",0.851250727
"cg22194129",0.66601973
"cg22194305",0.045519045
"cg22195268",0.067934404
"cg22197033",0.063442118
"cg22197708",0.771705979
"cg22197787",0.041629406
"cg22197830",0.603404993
"cg22198425",0.041308167
"cg22198623",0.144388834
"cg22199080",0.210089586
"cg22199118",0.555964536
"cg22199779",0.049646414
"cg22201387",0.034134169
"cg22202141",0.738577085
"cg22209624",0.038838899
"cg22211866",0.106719701
"cg22213042",0.792607768
"cg22214414",0.819336954
"cg22215192",0.759158324
"cg22215520",0.030690721
"cg22215728",0.143708672
"cg22218909",0.901880794
"cg22220722",0.757602296
"cg22222251",0.70707258
"cg22223602",0.027733784
"cg22224704",0.23501838
"cg22226765",0.058491994
"cg22226839",0.229392143
"cg22227058",0.042021042
"cg22227689",0.036392812
"cg22227965",0.673674484
"cg22228134",0.776891111
"cg22228205",0.093384905
"cg22228296",0.026763823
"cg22229034",0.0300583
"cg22229142",0.567143723
"cg22230395",0.057646496
"cg22231902",0.067154696
"cg22232206",0.065629627
"cg22232859",0.891335417
"cg22233974",0.347877021
"cg22234344",0.041222584
"cg22234962",0.227782251
"cg22236626",0.100661293
"cg22238923",0.047609947
"cg22241124",0.702936651
"cg22242539",0.43501734
"cg22243662",0.045325013
"cg22243733",0.767309837
"cg22243844",0.027387746
"cg22244118",0.06929272
"cg22244122",0.238230692
"cg22244418",0.76182112
"cg22247240",0.772864287
"cg22248011",0.031720401
"cg22252999",0.555805941
"cg22253036",0.09222448
"cg22253945",0.829141147
"cg22254104",0.075878938
"cg22255355",0.021086909
"cg22258437",0.031764553
"cg22262140",0.455066428
"cg22262168",0.058255284
"cg22262549",0.061785933
"cg22262964",0.434592438
"cg22264436",0.74167555
"cg22264946",0.030771558
"cg22266967",0.61669253
"cg22267176",0.0281394
"cg22268164",0.758900752
"cg22268231",0.230157896
"cg22269180",0.722952021
"cg22269795",0.033100763
"cg22271212",0.090714082
"cg22272545",0.035595186
"cg22274662",0.051555506
"cg22276571",0.141590164
"cg22281080",0.061952904
"cg22281207",0.055396757
"cg22282672",0.203359428
"cg22282941",0.49514948
"cg22283058",0.772290425
"cg22283148",0.054038279
"cg22284302",0.257585439
"cg22284975",0.073750868
"cg22285621",0.13344702
"cg22285897",0.06085469
"cg22286764",0.733934615
"cg22289115",0.83502423
"cg22289360",0.091438682
"cg22289810",0.092493702
"cg22289837",0.342996596
"cg22290566",0.822238068
"cg22294577",0.851150907
"cg22294908",0.847069863
"cg22295573",0.829837222
"cg22296149",0.615841121
"cg22297305",0.049201806
"cg22298088",0.737490218
"cg22298208",0.895973826
"cg22303211",0.223499144
"cg22305782",0.924765169
"cg22307649",0.055290822
"cg22307908",0.041929448
"cg22308759",0.029650001
"cg22309489",0.870222129
"cg22309826",0.030565983
"cg22311533",0.820002607
"cg22313024",0.136323607
"cg22313025",0.067272687
"cg22315542",0.097632508
"cg22318304",0.098768678
"cg22318989",0.064031457
"cg22319147",0.516189352
"cg22319470",0.028532248
"cg22320000",0.06606404
"cg22321558",0.039981896
"cg22322184",0.588167803
"cg22324153",0.792152538
"cg22325572",0.375483439
"cg22325646",0.066960755
"cg22325703",0.071483853
"cg22325715",0.920970263
"cg22325823",0.215039119
"cg22328890",0.031973238
"cg22332306",0.794884984
"cg22333016",0.055645912
"cg22333868",0.726318578
"cg22333888",0.3735805
"cg22334000",0.067290516
"cg22334665",0.075011243
"cg22335340",0.640831999
"cg22335801",0.179330054
"cg22336401",0.042239654
"cg22336633",0.04980139
"cg22337624",0.540294019
"cg22338307",0.107983847
"cg22339278",0.068420498
"cg22339744",0.051179049
"cg22340747",0.765027666
"cg22341104",0.079634669
"cg22341310",0.250518538
"cg22343001",0.190257051
"cg22344641",0.088659717
"cg22346765",0.720805906
"cg22349489",0.054458094
"cg22354595",0.618789168
"cg22356117",0.758542329
"cg22359217",0.040807616
"cg22359606",0.103638911
"cg22362636",0.092432779
"cg22366626",0.03255414
"cg22367264",0.60101433
"cg22367970",0.157573905
"cg22367989",0.055739654
"cg22368262",0.07807961
"cg22368307",0.066149205
"cg22369818",0.033071452
"cg22370370",0.034381915
"cg22373097",0.692710713
"cg22373112",0.41174204
"cg22374142",0.156443316
"cg22374901",0.048082308
"cg22375192",0.04464803
"cg22375610",0.49884631
"cg22376897",0.52487319
"cg22377142",0.066903294
"cg22377237",0.057823598
"cg22377389",0.282312082
"cg22377428",0.855364399
"cg22377963",0.227563096
"cg22377998",0.070364887
"cg22378065",0.66580512
"cg22379207",0.043011956
"cg22380033",0.048303065
"cg22381196",0.719459907
"cg22381955",0.913543167
"cg22384366",0.068075708
"cg22385477",0.08062597
"cg22385764",0.06240876
"cg22386311",0.619054521
"cg22386774",0.734657233
"cg22387994",0.045549007
"cg22388943",0.030070156
"cg22391400",0.034209425
"cg22392276",0.074704434
"cg22392666",0.175097811
"cg22392708",0.236046171
"cg22395019",0.092107842
"cg22395192",0.030041303
"cg22396129",0.494639861
"cg22396353",0.018488776
"cg22396691",0.054970675
"cg22396755",0.116658301
"cg22397447",0.04785893
"cg22397854",0.04748573
"cg22398616",0.524731427
"cg22401066",0.035861411
"cg22402007",0.142123229
"cg22403851",0.027150725
"cg22404646",0.030832208
"cg22405555",0.029155618
"cg22406518",0.094176068
"cg22407458",0.308781414
"cg22407504",0.79728046
"cg22407574",0.029571245
"cg22409223",0.091304752
"cg22409383",0.036393743
"cg22411068",0.034799279
"cg22411207",0.082566114
"cg22412741",0.890737406
"cg22415432",0.09033365
"cg22415472",0.803245177
"cg22416721",0.786723441
"cg22417398",0.099099976
"cg22417789",0.059863309
"cg22418360",0.078256921
"cg22418909",0.105614431
"cg22419075",0.03897093
"cg22419732",0.80205623
"cg22421699",0.160865593
"cg22421766",0.203396115
"cg22424108",0.121295585
"cg22424444",0.769807482
"cg22424746",0.715332306
"cg22425806",0.06890302
"cg22427279",0.618760722
"cg22428102",0.035577517
"cg22429822",0.031854286
"cg22430790",0.132775531
"cg22432269",0.029198585
"cg22432367",0.056056452
"cg22432908",0.707256502
"cg22436229",0.087056982
"cg22436411",0.514963064
"cg22437284",0.78873912
"cg22437699",0.512663801
"cg22438324",0.034387902
"cg22438810",0.521420658
"cg22441882",0.387612421
"cg22442090",0.632746059
"cg22442730",0.20989447
"cg22443330",0.167502887
"cg22444610",0.083997129
"cg22445920",0.86470656
"cg22448677",0.027097682
"cg22449114",0.243413096
"cg22449795",0.026341362
"cg22451189",0.03175341
"cg22456522",0.57529041
"cg22458065",0.841821571
"cg22458082",0.771138202
"cg22459146",0.291980182
"cg22459359",0.021360033
"cg22459930",0.052313886
"cg22461018",0.735804724
"cg22461615",0.042044573
"cg22461835",0.123391276
"cg22462235",0.55772859
"cg22463915",0.502298576
"cg22464182",0.053865961
"cg22464186",0.071522216
"cg22464423",0.082388803
"cg22467071",0.369466532
"cg22467216",0.046876665
"cg22467534",0.156313614
"cg22467567",0.113634996
"cg22468055",0.378087895
"cg22468123",0.043177346
"cg22468803",0.093031974
"cg22469141",0.03146055
"cg22469841",0.04096021
"cg22470827",0.031433426
"cg22471346",0.046549415
"cg22472290",0.332062437
"cg22473095",0.050999018
"cg22473973",0.085602772
"cg22474507",0.041240449
"cg22475430",0.045728007
"cg22476084",0.146605458
"cg22476251",0.786405884
"cg22476295",0.035300957
"cg22477592",0.025913069
"cg22477971",0.75946272
"cg22478328",0.049438711
"cg22478614",0.742184777
"cg22479947",0.031293092
"cg22482381",0.029465258
"cg22484793",0.65169379
"cg22484980",0.89378384
"cg22485810",0.224823825
"cg22487322",0.774809819
"cg22490255",0.056551086
"cg22492020",0.118609231
"cg22492966",0.085485836
"cg22493172",0.047176752
"cg22494492",0.046016983
"cg22495120",0.817256995
"cg22495124",0.907666791
"cg22495162",0.057495859
"cg22496254",0.210352894
"cg22496652",0.683571157
"cg22496683",0.676844916
"cg22496859",0.051167247
"cg22497867",0.831681702
"cg22498251",0.135819805
"cg22498840",0.034197113
"cg22499237",0.042543284
"cg22499964",0.048584089
"cg22500004",0.540134804
"cg22501393",0.06299122
"cg22502171",0.759630672
"cg22502502",0.219977335
"cg22505977",0.495334637
"cg22506059",0.710408872
"cg22506453",0.74604532
"cg22510412",0.697516841
"cg22510822",0.795789449
"cg22510943",0.152109426
"cg22511262",0.109756714
"cg22511633",0.057112523
"cg22511947",0.112636673
"cg22512531",0.786074882
"cg22517351",0.067733046
"cg22518733",0.320793811
"cg22520471",0.043163795
"cg22521310",0.055128783
"cg22524267",0.036465366
"cg22524514",0.221681235
"cg22527345",0.187822079
"cg22527415",0.064690802
"cg22529861",0.049215909
"cg22532997",0.076089578
"cg22533573",0.122170284
"cg22534509",0.469244987
"cg22534599",0.018825958
"cg22536398",0.085276732
"cg22539738",0.845672155
"cg22541143",0.178395418
"cg22543128",0.839883844
"cg22543648",0.761983759
"cg22544376",0.027906463
"cg22545356",0.750746156
"cg22546318",0.103371184
"cg22549408",0.41431592
"cg22552168",0.085092293
"cg22552669",0.041708327
"cg22552684",0.058979364
"cg22552966",0.881679306
"cg22555495",0.541529626
"cg22557067",0.044789645
"cg22559669",0.025958923
"cg22560190",0.08909206
"cg22562335",0.825225262
"cg22563182",0.033191033
"cg22563697",0.844206949
"cg22563815",0.638687012
"cg22566906",0.483199389
"cg22568540",0.868726091
"cg22568695",0.750972897
"cg22571217",0.054708691
"cg22571530",0.081164112
"cg22572159",0.080798196
"cg22572214",0.051720336
"cg22572779",0.705376185
"cg22573917",0.103609438
"cg22575540",0.781546725
"cg22577136",0.035807172
"cg22578204",0.085467107
"cg22578610",0.916424983
"cg22579849",0.03452879
"cg22580173",0.052728864
"cg22580353",0.419191463
"cg22580372",0.023786166
"cg22580512",0.462307548
"cg22580905",0.062890072
"cg22582569",0.0686928
"cg22584138",0.372083792
"cg22584335",0.070798124
"cg22585269",0.111114475
"cg22585988",0.621172392
"cg22586527",0.539486489
"cg22587514",0.032760001
"cg22587758",0.642365844
"cg22591065",0.067776347
"cg22593486",0.970083479
"cg22593785",0.044718456
"cg22594309",0.038098161
"cg22598028",0.078176261
"cg22598563",0.182334728
"cg22598744",0.778734835
"cg22601215",0.222055003
"cg22601917",0.369718237
"cg22603964",0.031632296
"cg22605063",0.072145413
"cg22605342",0.046582083
"cg22605643",0.161413978
"cg22606062",0.033013941
"cg22606869",0.061923832
"cg22607339",0.728506711
"cg22609068",0.043809806
"cg22609576",0.0441096
"cg22609784",0.41989874
"cg22610305",0.039245857
"cg22613010",0.070749267
"cg22614355",0.043945244
"cg22617367",0.218015139
"cg22619018",0.091928714
"cg22619563",0.043252565
"cg22620680",0.082987154
"cg22621695",0.170566267
"cg22621736",0.034741501
"cg22622495",0.042028476
"cg22622686",0.04047166
"cg22623062",0.043149453
"cg22624926",0.048794489
"cg22625415",0.07488138
"cg22627427",0.803821337
"cg22627950",0.035428836
"cg22628694",0.851970734
"cg22628840",0.040246101
"cg22628873",0.745493574
"cg22628926",0.331817189
"cg22630160",0.060166429
"cg22630748",0.686163295
"cg22631642",0.018822664
"cg22631938",0.270598597
"cg22632663",0.11345386
"cg22633722",0.093120258
"cg22634689",0.051581453
"cg22635155",0.061850829
"cg22636253",0.025704689
"cg22637507",0.058773632
"cg22637834",0.848188763
"cg22637941",0.83047229
"cg22638542",0.865858907
"cg22639768",0.053466698
"cg22640452",0.028052917
"cg22642718",0.918668359
"cg22643217",0.628524247
"cg22646528",0.047770541
"cg22646710",0.069837239
"cg22646937",0.452671341
"cg22647018",0.783825891
"cg22647507",0.857284445
"cg22650146",0.056913448
"cg22654935",0.794309731
"cg22655224",0.040797167
"cg22657536",0.072646008
"cg22658979",0.833411292
"cg22658985",0.038868319
"cg22659356",0.060550207
"cg22659426",0.032277624
"cg22660544",0.03646739
"cg22660578",0.090587285
"cg22663080",0.104733278
"cg22663117",0.040923523
"cg22665276",0.049370684
"cg22667787",0.038545469
"cg22668533",0.037604318
"cg22670329",0.27670863
"cg22670349",0.031223799
"cg22670733",0.770641325
"cg22671726",0.034151286
"cg22672790",0.446149049
"cg22674717",0.051666697
"cg22675150",0.815925892
"cg22677246",0.025924429
"cg22678136",0.49593555
"cg22679003",0.062983341
"cg22679120",0.498577259
"cg22680204",0.144657089
"cg22680812",0.856150587
"cg22681784",0.196168832
"cg22682953",0.042410038
"cg22685251",0.068373616
"cg22685463",0.069750765
"cg22686523",0.755955883
"cg22688260",0.023119752
"cg22689690",0.075001295
"cg22691736",0.083039707
"cg22692158",0.874985418
